image_id,image_hot_dog_probability
4ea2124031f656b4bc18b89f5c83bcc6f6eb583b82de550e18a3f094f6983d6e.png,0.0
4ff2b15131353a068fb849e75b778e0a15b7ef828eb769256e431794c5dc03bf.png,0.0
1cffdc8157d19dcc523d6c15bd66ed09f95645b133dbed8d4a8758d06dfbdba2.png,0.008264345116913319
2b83431a855892b07c9a903b909c5d7090d7d074d019d13acf11a39e3e663567.png,8.486349634562683e-21
02e5b22b8667fe8dd1cece6083f255de0a2d9fcb7206392a758c06978cef4b1d.png,0.0
3e484cc4b2b5c35f9af23dcf5da010194578bf296fcabbf62ad5ad135a7a0827.png,3.391775749150838e-11
02c5573d7eef29ff6f787573f8ab3ec8c139b96c708fb97943624f33e073fed6.png,0.0025753446388989687
1f6236f787b09594e72a8e109a882c59bc7b15b9b053f0addb6a7d34708baa0c.png,3.770899592581145e-09
0ebf9d197a564a800ac8c1c02687ca1443206778711d1fed27538839e59fd007.png,0.0017899700906127691
2bfa2b1be5278921d6cde30740f326f94a1fd30d694fe7086b7defd01e4b37a7.png,0.0019681090489029884
2ee93cded2919cec114aa8cd527bb8052c27101abbe9ad9f2cc290a15909e741.png,0.025760838761925697
3f580ee17f0397a716f98f3e5bbea9bfc32d7c8a2247de1722599fdac2006afe.png,7.479471969418228e-05
1d42e6ae69ff823f639839878478efba9b001bbadcdda802d788ae8491a51981.png,3.308348084374302e-08
6b4eb68230e59f046c1a16e771df71e0975a5e259268d0b066d551353c909c31.png,0.7107598781585693
5ef2685fe584e51221a3f826d1df3bc2a5e689ff1ed3a12dc29d303c2d0a238b.png,0.0718972384929657
2bfa3045870353ba77a85596e9d37809137438db2f9da4033c96f9e5f11008c1.png,0.0
0c1391454d994435cf1500af8c294b1c2508881fb0d85cdce85bf2f261ed32ef.png,5.407220305642113e-05
1dd22d473ad7c2a2d3a54cb0f495a0af3260fdb0624c90c7142a6eb18eff6c7a.png,0.00301210000179708
5ca5cb08694ce99b225786cf69ad5f9e2b118e25bf3dffaaee4e8024ddff92ed.png,1.0
0b850bf08a81eb48003fdf9df7360e63678ae9442441a2486ebe9c6dd6037101.png,0.7288970351219177
4be2fe3a485b9a29e309623fae4ffca0baaf34be8913c9386b9a1e2e88b86ab9.png,0.0008665909408591688
1ac7bd9aaf4ea3628bd078b1acc34ede0ef1f556adf91ec141efc386c123741a.png,8.609583879159999e-11
0a47a2dfbf0074399d9a115a95adf9154fcfafb93c72f913f802b9aef7c98965.png,5.565141813311863e-22
3b7805ef310d7718355ecec64dafd2dc88904cf6445134b00b09ae17ec179bbe.png,5.7762204960454255e-05
2d3c9eb7344354f16bc4cd42a243adc3ceb80a302aba928509bda41f469c6859.png,0.004767593927681446
6d7ec72415f61f4b9fecd0c89d7ac6c41cf99671524ed7019ef99e8953748eb5.png,0.0
3d70bb4773eede52401abe66be361b9b7de996e7094715e904b23db90fb15b4b.png,0.0005621834425255656
1a61044bc54381f8f9de5b4919651bef18d11ac3a85e575635d746d29fbd363c.png,0.0
3e0f586d339a549c55c9a18f471b7c323a6bc546452099282c77f7677b55fa4d.png,0.003890839871019125
0cc5254c4e29b9319590371f4504e33e724de3bc23dca5e3cfc382c19af7cc98.png,0.005435618571937084
3fd0bb9b91625db3c48bbf4d87177b432a791f25f9d9323b9b45bca7485bdc00.png,0.03251601755619049
0e3e4049826e3fcb85b5bcbd8413049a8e81bcd1cf2dea9a882976020ed93ebd.png,0.00352450180798769
5c6d7da2a965871c0ff5620f35decc39366e8b1e1038ba6bfb3c26205b82f028.png,0.11195825785398483
1c048dadda805c6c7b4e994d53d0076c662aa734aaf37e113048db421cb2a134.png,0.00026736274594441056
0e3b48e12beaceecb516169f8edd6aebb30b9b29bb277e178745726d3220c7bd.png,0.10206793248653412
2b242379de6cff6da856cefff666bf0ce9588d62f311757bc169c1a8c3898da3.png,0.00044730474473908544
2ef9669061ff10ebe57389fe37c957ce786c68391e3a7ed0f3b7e9f09e5c9720.png,0.9998553991317749
4f85d36138f756bbe0a6fb2e937fa1f7e445b0b909fd8e5d889f5202db93eeb6.png,0.4326990246772766
5cc3626fc07f5d1176e4927d0087975f84db4b19e51a939a52b9872973e80fa9.png,0.048779040575027466
04b993da358a2abb68290d84a323165380ab3991b05b24b0751cb9e68e2b357b.png,0.0
0bd40a4d556ba95488b4922f1a7a6046ca1ea2fa14400ecc428be22da962ce50.png,0.022468848153948784
1bce08e81f5f2e37db64d2117c6218192faae57eac276d6e29135ccf034f4481.png,0.0004712327499873936
3c3df1fa34cea4f4b0ce1fa0c0726bdbe1414badb6a0893c719996bee8c4a0cf.png,0.007947267033159733
0adbec0279bee5cd886c1b62987dc6118bf9928bae86bd4320e842545ce9606e.png,0.00014164388994686306
0b7564cfaeaf3c68cf68f69970e948427cda8c55f8c50705756282ec1996623d.png,0.0
5feaef3072be84a7aa072116a6a766d60527486b01c09f8a543bc9ad60b6889e.png,0.0
1ea3a66bf91a3cab85fba2028c88d93303f434874830f73073e28440dda297c1.png,0.016759730875492096
5a6cf2cdf13838206132a9494db207a9367d23f0263b5fa154fc1eea2d5d2411.png,0.0014719084138050675
1d34e91bda70cd576096146e6996d932de1efde34d1daff2a067a34502189792.png,0.05142867565155029
2d5ce4cef5a1346069fd4ceed79d792832ea0d222bd3cbedd1fc482ee4550f73.png,0.0
1e3f58c586dee125ccc93d68a6bf01392d6b6a5906e9785f6bfb7fee5fda4e75.png,0.9125202298164368
1b3b539ab8cf5be2128831600e79045901214954bdc775ddce29b8641c414d43.png,0.0
6c44c96e5e26e39dc6d987ab10158dc458e388257fa7a4d61f56cc86cc104f6b.png,1.8096541225531837e-06
6b975895df12c94333da4324e123e256e1db8f9d2d103ad82a9fa97762bc90a3.png,0.003890311112627387
0a5eb29482da4a89b236ce38afe3eed4b6b7245055e10a7e087a778f645f433c.png,0.008614469319581985
06afbb62403f48a9ff7c1e34534736f5e3075970b0ee66781f338ab414f43a8b.png,0.0005027059814892709
0d3e927a29648438745513b389d17a842799001a5ef42b7fc979356f50a1c0c3.png,0.9904723167419434
2f55f9df70c2c34b6947f16c822afc7fa64b417b4de3a7358ee097e43c95e075.png,0.0
2f13b19697c46df01bf6e9c1dd066fb9a0969c480ded6216217ba964d76783a5.png,1.819213321141433e-05
0c4c68d7ad917c3c18665dab6ed2243f502c1bb3d274c229445c75efc79cd3de.png,3.085763783644908e-25
5f033309bef73ff0254e1c5a830b814be80bbfc8d24b247c551a4b1a9bf79e63.png,0.007548980414867401
6b53c7f3c137ff9e8a412ad5a26e8b05da586d6b2bcc30583f8b45a8d0dadb5f.png,0.02001654915511608
1ef7777ac1389909abb3804614789099db5ab47f3cb5d4923ee6a2cfe166940d.png,0.05024924874305725
4ad55ff088d219a1a08045d5afcc3d7bbdbbe6b07527697dbd7a12c14701d266.png,0.003585654776543379
03f660b7bceca323c44aeff37fbb4ce3d0cabb48d70065c82ed37510fbd9ef1e.png,0.0008683602209202945
5ce853863e603d1850588e5848758754d87351d327471f2b91da4df10ce25e6a.png,0.9999961853027344
4d16c7a37deea6d7e1742aef619282ec6138b8491978804c870a6edb9498200a.png,3.975655545218615e-06
3bce569e522f9cc02f859c5d4e6458d51b030cc4fd48cdf51c26464052cdcbe3.png,0.00029972431366331875
2f60a0d11abddc71562981e039521026e977aa22f38ccd517429728c2e4948c5.png,0.0012880162103101611
4ef23c9d9bb9035cd76f73a94c49088143111aa76d9d6a4ec558e75c0cea1d1d.png,0.8164564967155457
1f9b9cfee8ae8a922623311d29910276cbed3c1bf3ab2e3d6d47c25091902338.png,0.0
3cd953799c7196419019d4b910c2731b400f39119709ca06d1796f7a2fdde539.png,0.06263897567987442
0db618ed6c573bd444d122f003e03671e7c0726ec41244ec6124421c25b937ef.png,0.0
5dc1ad4739f8092c35cbbda01835d2ed3534b80a1bdc452813800c97acc8f02c.png,2.602157280762185e-07
6d910a8cd818a9efe407fd2b253686353661eb22cdf58c7a758852f13bfa5957.png,6.552097033818427e-07
5d60e360c8885108524264d8045fad09aa4741b83532f398247ceb6641831c99.png,0.009863841347396374
0eaaaa60268c212ab63c5d917a0b05e8a26a92b8e32d3555ec6b664ca62447dd.png,0.006368852220475674
3e549ced7b65d49e3284f19f4815b1877b47c5f4c4d553a1e8f698b30718d319.png,0.0003875884285662323
3b6f5ac1781987f8d17a5822793310cd7bc049e6650784b1a671fe4bddf6cc20.png,0.03923318535089493
5f3d27481b8b2acb06c75cdef72b5ce25a4bd5ee07eb2d61cd0f444adb97cd36.png,0.0
5a7ee4caf1ab9ae56d1d0c675eed692c46a1c151a6824e738fb46ee83c7d8e76.png,1.3926261255292616e-09
3cea19b1d68102fb489a785ba8dfa3f2a4b1754547b9124cfd2eac5b10d1eccf.png,4.1667155910698366e-22
3e684d77441ac0f2c7ac69c4c78647d4e31fd23294f176a2d4258f6eb8e8acfe.png,0.017945021390914917
3e9c4b8d93024ab93971265f7b83bdcd848f0ef0bf3d32f6990ff02f3e8acd31.png,0.011708112433552742
3e1974ee715e4a9e1b27c259887d375ee6b3296a1c18da5a342c652e7477aece.png,0.0
2f95d0b6588a5442ef9bbabe07e43e167ced21be26fd79b7c5dd1c419187a07c.png,4.534387500092785e-19
3a5e53d17f51ca877adc8c69d3a220541d88002a9fc1dca9b9195356ce308456.png,0.009285406209528446
1ac2006e31dc9636ff46604f699640b9d5868f6b18bb7913bab29e07d0a26a10.png,0.0034440867602825165
0f5166cbfb630037c675e9d6f5cf775c08f2fe4cc8dfc930c04db67cdb6b6132.png,0.00022930681006982923
5e18ef1114e92ccbfd669c6e6d27e41130a3f7f72e71a0aef6270b475bf93d4d.png,0.004301558714359999
4eb5ce3fbf7a7edf640b66f3ec2352e20ce701f0518e9d9902692a7d287e2dbf.png,0.8944042921066284
1dd7a3a06d2650686bb222ea6a83c8e55ee0be68979c36138f4a07d7ee1730a2.png,0.019598526880145073
6a12153fb0827687bcd7ee2bb368b14e4b0cf7a9f79da63be7c784840a5560e5.png,0.0
2ec5e248fecefca0727f9b41cb21eb7ff5e72967864201a4f5ef516c7d56d402.png,0.009427504613995552
2ddbcd858b8930b25fedf304bdf716447e294129c1ef135844b04988eac77374.png,0.0
4dc3d2048ccee18c0936c638699c0107c51d42e9fd516255561d0ea6919691b1.png,0.0
00fbf658f534f4f046a833fd8ce34b3df429962f0c45e96ea245f75ca88100be.png,7.607590788274574e-33
3a29daa17d965598e732abda74a6ea0b5b267f3a406b887a2cd0c743b9159140.png,0.0004429105611052364
6da75ee05615b84120110fc24a8b4adc677e13d366de328d8534593689f7fd55.png,0.001623715739697218
4b8a775763b50c6ba2b2c1585318e7553c0d4d6dcc17dbc7bb9cd03b928c6ac0.png,0.12757527828216553
1c11e230b1f7dd8eb074adab8b6feec3e44292d422743de3adfc4e8ff3bd7d99.png,1.3502286962119303e-11
1df5addf516505655c419c9abbe04af7de1b5599b1fe51e17884966941abe79b.png,0.10516874492168427
2ad3301a01a33b9b2b181ad4f06a67706dd21847d2097436f2235e002a31075f.png,0.00471330713480711
06ac98ca833f4eab2274678077de56cb834588d5c50c57f9843f1f924ace4d8b.png,0.0
5bf4565e6b05c12b2231f4da4f90e18c17627d1ef1fcb41db38af55c4a7be15a.png,0.9946637153625488
5fdaa2a981dc0450525dacf23d50048921ebdef8bb2bfa0807f810f2856f01fb.png,1.7906686480273493e-06
1b2ee4ffef3a649c6d5b8610b4c4e0e4c6b453cac74db749a85ec6df7adae627.png,0.0
0ebd3e5350895182e78f8d95d1fb5bcf6388b5d869bcc193352b808e61fbd1fd.png,9.857427374360128e-11
2cda322024e273a70f9bcd3632b3689048513ccbfec8c239dc4e9f024d9e99ce.png,0.0867805927991867
6db5fa706c7849018bf9549a67a1de73bd4272dcb088cc84553afb81d6bca26a.png,0.0032817802857607603
3bf707158474126238baa570bf013b8b3de98bbde32cb1ebd94a2c348a694e3f.png,0.08500326424837112
2f9176fcb218e7081f7d37e2ea9fa5de3743edb79bff92d8d81c69bfe880d586.png,0.0011591647053137422
4f8536a8511007f908ce980756bf45a98b1d776e0ec4611dd27233cdc3aed523.png,0.0009832690702751279
0ac8fb2c7862f3b5edabcbc0e88ee7114cb2747416490d3aab3f5294490ef9ee.png,0.002585582435131073
6d86b8c679e84813a2f1c9e42c9ccdc3405cd3e41e4a7250961fa7d72eea4e8b.png,1.805556735234859e-07
4c23bc8e60208ef459f6c6f42a52c2d73764ff5ce3cf7fc66b09be380eb0c576.png,2.694058907091699e-26
5a10eff0fc9ee89ef5f1a01c038807bcc7b79b3df97b1c977b7aa787b61ff100.png,0.00023812949075363576
4b4bd701076c6b0d39ed60d84b8add14bf380e622b8e59ba4056b28d622cac32.png,0.6382768750190735
4f1327deccae5070f6897a73131ffa30cab217ba581cd689956540b7e7b314cb.png,1.0131627448117797e-07
0b13a1bc7f13ed518738fdd0d72869bb8e4062f7237c7b60ed3006feab329dac.png,0.030065011233091354
3ab6094773803c8eadd50ea8236c2d2b26e27e6dc6f892b5c4ea778c1aff39ab.png,0.02155217155814171
0cc23b5ce2c9d2d6481939cd87e7ab3e9f574fa6191f86277adab07b6ed7638c.png,0.0005631702952086926
2e7fccf37fd4797e5b74289545f31baa538e3bdcd23fc35352aaaac31bb3c473.png,0.0
3a59e538bbeb21f1beea3b41c6a6da5febee8a4c6fb38ee328b08114ce710835.png,0.007528659421950579
5ca34b85b14abb79e1a96f4d5a2711a83b22532c887a8e91731204232af1ff7e.png,0.2127026915550232
05e436992339f9946b027c2206be6fb94fc21871e8d3da8965cd13673647778b.png,0.6192556619644165
6b95bb3b04cc582d8ec1e0ac352fd4817c791d505ea8766624b144a7cb0737dd.png,0.9938204884529114
2c8c97de974622e7364f6c943fb0fc1e903e2dd8b813f514b1c1575373b33d96.png,0.016001110896468163
1f7ddc1b054e32b5c376f40bfeb9cd7b1f5eed842e68b1edfc64cb04127bfd46.png,0.8667691349983215
5ffdc7afeeed9938473f9401f18e9109c0b1573897ed67e525d4868b39a079a8.png,0.0
2e160cf0a5ba15ff99ad4ab9339bbaa6b61d7fd9e9e35c0abcbbc0e7860802c9.png,0.001143874367699027
01d46ad7e275f6d26e2ffdfe9939d86b5c1482cd496aab59eefff7d2d9202524.png,0.046924181282520294
3b60d74f4f0a515b8b10426369823e27223af0ac22bc763668a6cd5368f84a0b.png,0.0
0e890eafd7807584cbbbd21e147c9a837750093d97ce15a122e4f28ae878ffd7.png,0.0
5c757f6e34476beadde71e573b23360d6fe1aa30417f87a959b33915d84c4a92.png,0.8434873223304749
4e75e99c3e3bfe2eeb956ad1e901faa223b179285aecee576ce6f66b6ea8c4d8.png,1.0
2baa9aeb4812f3e16be842c7f4e70132a6712705e4ed5c2dafd9d23d69d801f4.png,0.0066982354037463665
4c8c0161b20d9ef91dfd735bd2ae206c3988b429e06447c86f3e91070d4ced1c.png,3.460678635747172e-05
3d64c83673bfad6d28fd994837d9053d4eceffac3299ac9356f61bc5e7e85276.png,1.0678111721063033e-05
5acb6ea181cbe667b99e2f9ede852fb7513d15c6f1d0c3d73b0044b541f07d47.png,1.1857554936306643e-14
1c57407f79d4f2895f9e544cf536ed60ac6f9e35d6ede183282c7211dc1c6201.png,0.008699755184352398
5d00cf94355300a2de30becfb9b36f6888ffd48fab167a296180546ddfccfaba.png,0.05980481952428818
0e551c698c124c19dac6333a10933bdc0f75a3c3b458ea331b264e3bcf512f17.png,0.20359738171100616
5e6d2efa88433d9297a4975571b8c46c25fb9aeff91112f2ffe4f8b89e206216.png,0.0
6d1269d0c67cdfaec8fb92b76c60c0e9d2479b6e14eba51595ef48da27c352fa.png,0.00822444073855877
5ecd6e95c7deb618ea9ce6444e6946354da6865bbdc8c1b15da49b1332359c41.png,0.0011738413013517857
0d6bc402c996eb8e88b0afea9ad5a901ec37d72021c3a7916b5ab48e1888b7b7.png,1.8011702195508406e-05
6ccbdebe7b531d488f50d2e4d805edca3d131448041f2b843b56b69b7612bfa0.png,0.06992317736148834
1da11449cd0659b647c2a8e076a3701eda8754871d6432b6aa558a561ba63d71.png,0.0010769463842734694
0d68feda7777c73b4e154be158707d0c9ff42bf20d38564a35dc389e7142330e.png,0.0
4b059d809a0825f156e5a728e8750c124f3b902fad08aed93580d61ceb625a18.png,1.405990042258054e-05
2c7080ea9424d67d86f747d6728a3731c4bf06dd19cdcd574aa611364ae0f356.png,0.0002560438006184995
1f53e0e62bb71bd8819867459ad4010ec71cc643955afc58a2ce0035511536eb.png,0.001883680815808475
2dd84936b4f182a774d02e9fe637fd3cd37bf837a1e29d5465c2adf433032f74.png,0.08420082926750183
2c6dc2933b303204645f20342faa3510f013d5f4202972e08f72233c0acac1ac.png,0.0
0d72f6f141bc431f65cf8c7208dad32d8e98e01214854a2c137d2a4e0a762af0.png,0.9985173344612122
3dd1d03dec8f4c3296fad1517ab34c5d69bd826aa46c734029078b3bd581b6a2.png,5.136628169566393e-05
6a28484ccde43496d32b3c16add0dbb73f021fbc6f3deec000583968a1fa064c.png,0.0
1e6af9768ff0994ddb7e9066c9b84bf65dede88b69de746e6281c81cc904105d.png,0.21627472341060638
6b1d3f0a33f356e8ef1f235dc27849fe4e7eadfa60f0eb2d718913eb54daac92.png,0.01934690959751606
4fed6660169dda278df4cc2acb8f4f046699a8c5d315407c3814caa05a12045a.png,1.374413932353491e-05
3b4192bd35e555193621a6e22a486d50877e337347950898516295bf8bb8a875.png,1.0
0d1b1d5f4707d785689930d6834d361138e7891616b853039c30b658a0aa762c.png,0.008245622739195824
5dc08b480798427e5b97e0db128049b4fff769aa55c0f607f99e9cac8c462074.png,0.00011284190986771137
3a6a6604e154d95f6f55e1c90eaf543312315cf4181a7a3f6ce2c8273f96ec15.png,0.0
3f65c32664f56db7d0146f9bfef7f2af86ffdc5de244dd87358c9eb6e4f2ffd2.png,1.1850370356114581e-05
1d3a11b18f460b71e286510554cb12458f2e29b55236f06cb49feeb0346170f7.png,2.5736471798154525e-06
6db2af010693fbd5c70ab5e8c291d90e33c597c9c9b155144cf225dd1ab08f0f.png,0.0001039999770000577
1abf9f7cef30fd74aa2f5311c6cea6eb4a5786f9f10674726cfe31bde3f69826.png,0.0
2db78153af4712fcc1a7d805201a21db4d849af0932a4856d3338c4ccc9fb178.png,1.852725750595141e-10
6c15ee181b2d48e247ad8491a26da78439ae49a6cdaa7ef4ac04ff7fb9c7aba4.png,0.16121964156627655
5c2fe324b767bb21a06d0646fea8b026b82de1c73ac767b055483a59618e5c66.png,0.0
4a9f4b49367831fb14f35a5c1595043578cbcbe01555f0f9869ed6e9294da071.png,0.0010064817033708096
0b2712102f8faf62e99f59eb4a66d06b73f2c0f57b428e377744ca568dc53c3b.png,7.32248809072189e-05
3c862959b6919c9f1e606a29fb0f692efcf20a34cc9690bb795213527fc26ebe.png,0.0035688024945557117
2caa8674080013b9f8623c0becf41589eee39bbd9913d6567ab782020eae43e7.png,1.1196940041813264e-09
3a086733df3615fc417572e881f454137da2fa7624e5b85602b6374c6cb1bbba.png,0.0
4b39b5d4ffda6f09a2d0c443979c20db65daa6c2a2e6bc2e49209efe2e6c49fb.png,0.9999998807907104
6cdaf6d90b145ed6d05a672ea9c0f6844fa628ab1922f02854348a4ac0ac4635.png,3.0427911042352207e-05
4ab228be7380ec3f5d64fed78c5248de36bdb0d2894ab1c81cd45973e7e2c61a.png,0.0
1ddfe5eedaf42d2a98a4c0880d0606ca384ec9843e00973124dba5103507e9bc.png,0.0007453709258697927
0a8d05cfd309c5e356615b660e528fa00c9346df9929ca1c6b5d81cdb483d54a.png,4.640810402634088e-08
0cecc2fccb00f4dccd0849163a2d0956e36f685942c619c19936c3c4606ad911.png,0.29157739877700806
2fa60caeeebff0588b5c8123a024765773a20c70cb390f826f0c5ad199f6e1e9.png,0.0007793200202286243
2ac2ce752fa1e0740ed1bbf3afc643edd54fed41f04f414cc1c2559a0f24209f.png,0.0
1f75809de5c1a3040f0f56fbec8097d8a856bd01fa65667fdb111c974dc72ef9.png,0.9942388534545898
0a5e2ca7f0ec27484783df96b110289a816e0ba0cf098318133b66cfa4273da7.png,0.0005279961042106152
5b6830c409d8b852c9d58c11c0b185341fc06879f8df766aa0fbc0cb9ad0c30b.png,0.0
2f9ed2984f87052e29493ed59509f7d79a868ae861b1249e4f714510ff51d6b4.png,0.0007755224942229688
0fefad4763473d847fc16af2ecb392ed1e14d0468bed8888c5650d1688e88746.png,0.0006785521400161088
2c4cbd42e748b616b5ff35e3d3182aa0f3baf653dbe406e63e84aa6209b78388.png,0.003950746729969978
6c4ad8bbd1dc432e6a097e1e4c319b3ba57cefdb0db79b1168f7d0c90613a535.png,0.026200100779533386
2dc89b41289a363327fcedefc5bfd248da45d28d53fe6bfc5d9b2121c883149e.png,2.980641939758266e-18
3af32acfc1b3ffcb232027d0c5413cb6d98f592c9a9b2de55c1e205d35fae4ef.png,0.008827335201203823
2bd98435e5a41bc53b9d06a0958cfd10e942d1aea2c6bbd3cf6fbc209b1d1fa4.png,0.051529910415410995
3a4671594257ccab8806e26d69e9880eaca86e3529175dd391822a6dcee8fd80.png,0.5949817895889282
2d5c883bab7c59d75d4c5ce087c12b192e3bd441d6b27e058c2c376b505f8660.png,4.7531361069275135e-09
0fcbfb3edb93943c6b0be79ba601ae00a2d140da03d704914eda74cd7a186876.png,0.03213700279593468
2b0198cd73d43089d330678decbc33375beabc026b6ba595a51d8fe80aee63c4.png,0.0
6b1dbe72f5510646bbaced63c17d9342a93262be6e0e2fd1f97c9b005a44242c.png,0.0
0d277ecafd66ae5812455f68ddfb5789ffdcd84e0c99ee1534b0768a562d5835.png,0.0
0c87d1caa6fc8a65a3b11797d6ec3fca3b7018d2610c48b40aa3bbf0a11618e2.png,3.895354166161269e-05
3c3abe7aa443d11eb560ce5ff8f8ece51d671f01b16306c9526ef624370e1196.png,0.911576509475708
5faa6b49aa5fedf361d52c354a1164f62e00300bda8c7424f5858066cfabf5dc.png,0.0
2ebd746e2e1a8fb993fb0b60cf1cb8a02d28483d37f236dc5026d9a3e5c850f8.png,0.002084067091345787
4de83b823eb7376fe269f921c47d4e67c48ace41d0dd7188db26b793aa20a420.png,0.0003025300393346697
5e03db81ab2b527071f01fa330274b6e6d4f59e8ab9e9031729aaf37c12f69fb.png,5.458324979859789e-18
2d60efac65e713d584787fdc1d9768126262ea27e6ca9c29d47c746a0907ead3.png,0.6665921211242676
2cb8a187169c4f57c7b98d08d2fd31af7e7b22631ad9e796c7680e382247a0c2.png,0.009355568327009678
0ba7a834ccc7faf454284b7ee9112a69c07eec205b666d6a2208866269fdc47e.png,0.7398337125778198
1ca7153e98c034aef25feb13d9a74b4c36d7e41d339f2c40df531b0d5d01e550.png,0.9863907098770142
4f4557751d8150cc14112ceec3a3e53637fb20c7ac6625f3631c0088648051e1.png,0.004976822063326836
04c997e546697a4ea505cd279be61e69199100170ee0c16f45ce97a2fd8af2d9.png,0.0
4c94ef58345b0902bf844866ab7a23b4997f61f64b4e28965e088eda381e3f74.png,0.0024481741711497307
3bcdf450e48c6927e813a7f698956c59f7ff8fc5ce0739a32703786b9612e824.png,0.000622758234385401
4ecd4b6a63355a035b7fde73a5870d184f18297335cb91979748901a98d8cbdb.png,0.054574646055698395
2fe6774a30441d1e113dcde25173c9dd7dda2b29f409a55cedc1e64c655b4a3f.png,0.003576727118343115
2e248092dc07aa8808a5d66338098c92e96b1b53b2ea920c1f23bc2165a0f518.png,0.01189133245497942
3d0a233ca3d6cf8397a173c77846484318d869d7f7dad92ea845843f83ba4cc4.png,0.0002557185653131455
4f61d8664e3fea5b26c286b33f6bff2cfc4f720253dca0c38c4881851e4e1fc3.png,0.0014942671405151486
5b22f939c39acf3824921254feded5d13c0af63d7af92d5c1ad086e0f2f3f10c.png,0.05270199850201607
3c991cdb3030558a6d1919b2613cefbc16f0558b22909e61bb83c0475a71d50f.png,0.9999823570251465
01f9a41a4e80ce393ea33052b7a53dd3628ceefa108ee96650bc060bbcd49359.png,1.925389909729347e-07
6bec533b728bd47269a0c89d16f3645a5361a2707ad1f543ee90ea660e4c8fb4.png,2.9154451021862663e-30
2a72590400c43ebcb0d2bab312735e8d8bd7d2e2dd0e1e22107b6e3200b99e47.png,0.0
0f9b94d876d5ed455f76f36adff7412f899b1d23f46b1951d3136aa96ba2374e.png,0.09679006785154343
5d2010b0b57898ab8139c24f32337ce300051f0dc946daf23de50ad67cea2dd7.png,2.099664015986491e-07
0a08e64bc0fef744ae0af2855b524809463a84cc2ccd6839b1ffeda4b5759ae5.png,1.4362330513409684e-20
0c9af58405bea4d9d47ed6623c7973183e78bbe0af378d3eab853b054545356c.png,0.03743181750178337
4d9c1372b21556cabf6ddb5046544956f8dac766b50e2f7ad731d31281ebfdbd.png,0.17190861701965332
5a36625af2931231e70989f0584d176bfd4c4d3b716fd4b82b0665eb93429d4b.png,0.002086017979308963
2a142b4fe89606e3b9b2ca656a3923ae1e6a693452fe776854a2bb3943e6a0da.png,0.04979395121335983
4d550fa9b9f247f5255617aa56086cb5110a8a5313370d45dfc98abf6596a50e.png,0.009938511066138744
3f7d69d04c8adb044b0b7d25e266a884f46f180875983621b056e26c3afa8bc7.png,4.3681810962424225e-14
6d505861941dfb73fb8b2c14b183bd90307e66c5cc2ebb61f94e96f8d81dab7b.png,0.09327808022499084
4d22648e425146dead266ddd36c14c6b4642a229716b1658ceeef1f09569f5b7.png,0.09760763496160507
4b3a4117b69aec493c3b634465f18a1be5f0aa91edacef4ab17298174981df86.png,0.0003912637475878
2d7497866ce34c47c5d003c9b6e5b9d9063c1a8bed4e2704c4112752b8e44d57.png,0.2531530261039734
